condition,protein,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
perturb,protein_94,0.9935840986286333,5312.40087890625,72.145751953125,0.0,1.0,0.0,72.33924865722656,83.62550354003906,75.15850067138672,72.4417495727539,83.09549713134766,40.74700164794922,63.06399917602539,76.05175018310547,3.0,0.0,0.0
perturb,protein_95,0.9935840986286333,5287.0751953125,55.46125030517578,0.0,1.0,0.0,56.81975173950195,68.5719985961914,60.17974853515625,57.75149917602539,64.45024871826172,23.446250915527344,46.732749938964844,61.10150146484375,1.0,0.0,0.0
perturb,protein_96,0.9935840986286333,5248.5888671875,55.98649978637695,0.0,1.0,0.0,57.79399871826172,68.65650177001953,61.7765007019043,57.97774887084961,64.55850219726562,25.214500427246094,47.416500091552734,61.95100021362305,1.0,0.0,0.0
perturb,protein_97,0.9935840986286333,5201.07421875,54.81575012207031,0.0,1.0,0.0,54.8337516784668,67.02625274658203,60.01124954223633,56.53300094604492,62.8650016784668,24.022249221801758,46.091251373291016,60.34700012207031,1.0,0.0,0.0
perturb,protein_98,0.9935840986286333,5246.44287109375,57.263999938964844,0.0,1.0,0.0,58.22275161743164,70.81600189208984,61.89324951171875,58.77225112915039,67.01174926757812,26.250749588012695,48.93024826049805,63.40024948120117,1.0,0.0,0.0
perturb,protein_99,0.9935840986286333,5235.3359375,56.52799987792969,0.0,1.0,0.0,58.75075149536133,70.70649719238281,63.14374923706055,58.949501037597656,67.21375274658203,25.5362491607666,48.95524978637695,63.551998138427734,1.0,0.0,0.0
perturb,protein_100,0.9935840986286333,5303.7568359375,63.37900161743164,0.0,1.0,0.0,65.35099792480469,76.42500305175781,75.08374786376953,66.62850189208984,72.84600067138672,30.406999588012695,56.295501708984375,70.6927490234375,2.0,0.0,0.0
perturb,protein_101,0.9935840986286333,5242.3212890625,56.307498931884766,0.0,1.0,0.0,56.975250244140625,66.82025146484375,60.41450119018555,57.73524856567383,63.647499084472656,23.954999923706055,47.525001525878906,61.25199890136719,1.0,0.0,0.0
perturb,protein_102,0.9935840986286333,5305.31787109375,98.2354965209961,0.0,1.0,0.0,97.48175048828125,109.86824798583984,101.53199768066406,98.80000305175781,105.14974975585938,56.6822509765625,84.3584976196289,103.40625,3.0,0.0,0.0
perturb,protein_103,0.9935840986286333,5271.583984375,62.55849838256836,0.0,1.0,0.0,66.43524932861328,74.55049896240234,66.239501953125,63.32725143432617,73.21424865722656,27.388500213623047,54.06475067138672,69.15025329589844,2.0,0.0,0.0
perturb,protein_104,0.9935840986286333,5249.41748046875,57.11574935913086,0.0,1.0,0.0,58.131248474121094,69.61274719238281,62.83000183105469,58.688499450683594,65.92449951171875,25.561750411987305,48.31999969482422,62.201751708984375,1.0,0.0,0.0
